,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,vintage
2464,US,"A gentle mix of red berry, red plum and cherry carries some of the lightly earthy tones of the AVA. Soft and accessible, there's a hint of Dr. Pepper running through the flavors also. It's drinking right about at its prime and should hold through the early 2020s.",La Chenaie Vineyard,91,38.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Holloran 2013 La Chenaie Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Holloran,2013
2465,US,"From grapes grown on a higher spot on the estate vineyard with Altamont soils, where the dirt is thin and the vines struggle, this wine delivers a depth of structure and incredible flavor. It finds a way to coax sage and wild forested earth from a robustness of cranberry and bright, citrusy acidity.",High Plains,94,68.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Dehlinger 2013 High Plains Pinot Noir (Russian River Valley),Pinot Noir,Dehlinger,2013
2466,US,"Deep and hearty mulberry aromas meet with condensed rose petals, cinnamon, clove and hot gingerbread on the earthy, spicy nose of this clonal bottling by longtime winemaker Denise Shurtleff. The sip is thick and full of chaparral herbs at first, then opens toward rounded red cherry, cranberry and cinnamon before diving into fennel and peppercorn. It's amazing for one clone to be so complex.",Barbara's Clone 667,94,80.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Cambria 2013 Barbara's Clone 667 Pinot Noir (Santa Maria Valley),Pinot Noir,Cambria,2013
2467,US,"Exotic yet classic aromas and generous, complex flavors make this medium-bodied wine very compelling. Black-tea leaves, black cherry, clove and mint are a few of the nuances that flood the palate, and the lush viscosity allows them to linger on the finish.",Manchester Ridge Vineyard,94,50.0,California,Mendocino Ridge,,Jim Gordon,@gordone_cellars,La Follette 2013 Manchester Ridge Vineyard Pinot Noir (Mendocino Ridge),Pinot Noir,La Follette,2013
2468,France,"This producer, based in Ladoix-Serrigny in the Côte de Beaune also has a small parcel in this Grand Cru in Vosne-Romanée. Like all this producer's wines it was fermented in open tanks before barrel aging. That gives an extra concentration to the ripe fruits and firm tannins. It is an opulent wine, juicy with black fruits and acidity. With its structure, it will certainly age further, so drink from 2019.",,94,139.0,Burgundy,Echézeaux,,Roger Voss,@vossroger,Capitain-Gagnerot 2013  Echézeaux,Pinot Noir,Capitain-Gagnerot,2013
2469,US,"Smashed black plums, mulberry and alpine strawberry show through the crushed rocks on the nose of this bottling that is lifted by a tarragon spice. Tangy blackberry and elderberry show on the palate, where wild thyme, oregano and peppercorns contribute to an intriguing sense of depth.",Estate Grown,92,35.0,California,Chalone,Central Coast,Matt Kettmann,@mattkettmann,Chalone Vineyard 2013 Estate Grown Pinot Noir (Chalone),Pinot Noir,Chalone Vineyard,2013
2470,US,"This new wine from the family that founded Navarro Vineyards takes a fascinating twist on Anderson Valley style, combining very concentrated, dark-fruit and black-pepper flavors on a relatively light body. It's easy to enjoy the black cherry, clove and wood-smoke notes, while feeling the lithe, moderately tannic texture lifting the mouthfeel.",,92,39.0,California,Anderson Valley,,Jim Gordon,@gordone_cellars,Pennyroyal Farm 2013 Pinot Noir (Anderson Valley),Pinot Noir,Pennyroyal Farm,2013
2471,US,"Light strawberry and wild berry aromas mesh with fennel, graphite and rain on the fresh nose of this bottling from Ed Kurtzman's personal label. Raspberry, cranberry and baked-plum flavors show on the palate alongside anise and a touch of olive.",Boer Vineyard,92,36.0,California,Chalone,Central Coast,Matt Kettmann,@mattkettmann,Sandler 2013 Boer Vineyard Pinot Noir (Chalone),Pinot Noir,Sandler,2013
2472,US,"This is a very full and deep wine, with aromas of black plum, mulberry, Dr Pepper, mint-chocolate chip and purple flowers. It's hearty on the palate as well, with black tea and rose petals showing alongside thick, rich mulberry, clove and baking spice galore. It's not dainty at all.",Aubaine Vineyard,92,50.0,California,Arroyo Grande Valley,Central Coast,Matt Kettmann,@mattkettmann,Windemere 2013 Aubaine Vineyard Pinot Noir (Arroyo Grande Valley),Pinot Noir,Windemere,2013
2473,France,"This comes from one of the Premier Crus that line the lower slopes of the hill of Corton. It has weight, richness and a densely tannic character that promises aging. Its packed red fruits are cut with juicy acidity as well as a firmer structure and dark-berry flavors. This finely perfumed wine needs to age, so drink from 2018.",Les Moutottes Premier Cru,92,45.0,Burgundy,Aloxe-Corton,,Roger Voss,@vossroger,Capitain-Gagnerot 2013 Les Moutottes Premier Cru  (Aloxe-Corton),Pinot Noir,Capitain-Gagnerot,2013
2474,US,"Tart red-cherry aromas meet with purple flowers, cinnamon and a touch of rust on the nose of this bottling. Baked plum and underripe mulberry fruit play off each other on the palate, with a tart plum-skin element cutting through herbal touches of wild thyme, bay leaf and oregano.",Morrito,92,100.0,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Chamisal Vineyards 2013 Morrito Pinot Noir (Edna Valley),Pinot Noir,Chamisal Vineyards,2013
2475,US,"Floral like a bouquet of roses, this pretty wine is lined in a tight structure of sinewy earthiness. Orange, cranberry and rhubarb define a crisp, tart profile, while oak makes a sneak, welcome appearance that doesn't overstay its welcome.",Salzgeber Vineyard,92,45.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,WesMar 2013 Salzgeber Vineyard Pinot Noir (Russian River Valley),Pinot Noir,WesMar,2013
2476,France,"With gentle tannins and juicy red fruits this is a ripe wine that is developing fast. It is beginning to get secondary flavors: mushrooms with undergrowth aromas. The fruit is still there, of course, giving red berry and acidity. Drink this wine soon, certainly from late 2017.",Collection,91,110.0,Burgundy,Corton,,Roger Voss,@vossroger,L. Tramier & Fils 2013 Collection  (Corton),Pinot Noir,L. Tramier & Fils,2013
2477,New Zealand,"This high-end offering is a blend of New Zealand's own Abel clone with Dijon clone 777. Mocha, toast and charred wood notes fame pristine black cherry and plum fruit in this medium- to full-bodied wine. A dusty, lingering finish wraps things up nicely, suggesting up to 10 years of aging potential.",Craft Series The Journey,91,57.0,Marlborough,,,Joe Czerwinski,,Marisco Vineyards 2013 Craft Series The Journey Pinot Noir (Marlborough),Pinot Noir,Marisco Vineyards,2013
2478,US,"While ethereal in structure, there's a seductively penetrating appeal to this light-footed Pinot Noir. Initially pronounced notes of smoke, dried herb and cedar fade into a dusty rose and cherry perfume. Blossom and sage aromas extend into the palate, lending a sultry flair to brisk Maraschino cherry and raspberry flavors. The finish extends on a pleasant bite of bitter almond.",,91,35.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,N. Kendall Wines 2013 Pinot Noir (Finger Lakes),Pinot Noir,N. Kendall Wines,2013
2479,France,"In the prestigious village of Vosne-Romanée, there is little room for anything but Grand and Premier Cru vineyards. This wine, from the flatter ground at the bottom of the slope, shows something of the structure that makes the great wines. To balance that it also has bright fruit and plenty of acidity. It will be ready to drink from early 2018.",Collection,91,150.0,Burgundy,Vosne-Romanée,,Roger Voss,@vossroger,L. Tramier & Fils 2013 Collection  (Vosne-Romanée),Pinot Noir,L. Tramier & Fils,2013
2480,New Zealand,"Winemaker Kim Crawford has crafted a dark, full-bodied Pinot Noir that could use another year or two of bottle age. The nose is slightly meaty and bacony, while the palate delivers dark flavors of black cherries, plums, cola and baking spices before turning firm on the finish. Drink 2018–2025.",,91,37.0,Central Otago,,,Joe Czerwinski,,Loveblock 2013 Pinot Noir (Central Otago),Pinot Noir,Loveblock,2013
2481,New Zealand,"Attractive scents of baking spices and ripe cherries mark the nose and palate of this medium-bodied wine. It's silky from start to finish, offering enough complex floral and spice notes to make it worthy of repeated sips. Drink now–2020.",Rocky Point,91,34.0,Central Otago,,,Joe Czerwinski,,Prophet's Rock 2013 Rocky Point Pinot Noir (Central Otago),Pinot Noir,Prophet's Rock,2013
2482,US,"A light, clear and bright wine from the heart of the appellation, this bottling exudes juicy layers of earthy cardamom spice and dark black cherry. It's well integrated and varietally consistent, offering jolts of minerality that buoy the texture.",Balletto Vineyard,91,42.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,WesMar 2013 Balletto Vineyard Pinot Noir (Russian River Valley),Pinot Noir,WesMar,2013
2483,US,"This barrel selection is bright and clean on the nose, then shows heat and ripeness on the palate. Balanced acidity uplifts a richness of black cherry, resin and cooked mushroom, with dried sage and rosemary peaking on the finish.",Lone Tree Vineyard Barrel Select,90,70.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Acacia 2013 Lone Tree Vineyard Barrel Select Pinot Noir (Carneros),Pinot Noir,Acacia,2013
2484,US,"A jubilant nose kicks off with fruit punch before diving a tad darker into pomegranate, candied cherry, anise and cinnamon on this bottling by the Foley family of wines. Raspberry and cherry pop on the mellow and restrained palate, where pencil shavings and garrigue flavorings make for a quality sip.",Willie Mae,90,50.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Lincourt 2013 Willie Mae Pinot Noir (Sta. Rita Hills),Pinot Noir,Lincourt,2013
2485,New Zealand,"This is VM's big single-vineyard Pinot, but it's already very approachable. Savory overtones of damp earth, outline modest pie-cherry notes that seem somewhat delicate. Enjoy this medium-bodied wine over the next few years for its silky texture.",Taylor's Pass Vineyard,90,40.0,Marlborough,,,Joe Czerwinski,,Villa Maria 2013 Taylor's Pass Vineyard Pinot Noir (Marlborough),Pinot Noir,Villa Maria,2013
2486,US,"Crisp red cherry and a taste of grenadine characterize this light, bright wine, with accents of orange and rhubarb. Fruity and straightforward in structure and body, it retains nicely interwoven acidity through the finish.",,90,40.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,WesMar 2013 Pinot Noir (Russian River Valley),Pinot Noir,WesMar,2013
2487,France,"At the northern end of the Ladoix appellation, this small Premier Cru has produced a red-fruited wine shot through with acidity and spicy flavors. It is juicy, showing red cherries, raspberries bolstered with a layer of tannins. The wine is ready to drink, although it will age at least until 2023.",La Micaude Premier Cru,90,50.0,Burgundy,Ladoix,,Roger Voss,@vossroger,Capitain-Gagnerot 2013 La Micaude Premier Cru  (Ladoix),Pinot Noir,Capitain-Gagnerot,2013
2488,US,"Fresh-pressed blackberries and graphite comprise the aromatic entry to this bottling from a vineyard about 2,000 feet high in the hills west of Paso Robles. It features plenty of wild thyme, black licorice and other garrigue-like herbals on the nose as well. The palate is minty, with a strong tannic tension and rising acidity.",Barrel Select,90,58.0,California,San Luis Obispo County,Central Coast,Matt Kettmann,@mattkettmann,Asuncion Ridge 2013 Barrel Select Pinot Noir (San Luis Obispo County),Pinot Noir,Asuncion Ridge,2013
2489,New Zealand,"This is a fairly muscular rendering of Central Otago Pinot Noir. Plum, herb, espresso and charred oak notes mark the nose and palate, while the finish shows some gritty tannins. Drink 2018–2025.",Small Parcels Rise and Shine,89,33.0,Central Otago,,,Joe Czerwinski,,Kim Crawford 2013 Small Parcels Rise and Shine Pinot Noir (Central Otago),Pinot Noir,Kim Crawford,2013
2490,New Zealand,"This medium- to full-bodied Pinot Noir has strong savory overtones. Leather and mushroom notes take charge early on and never let up, dominating the modest plum fruit and lingering on the finish. Drink up.",Ridge Block Single Vineyard Selection,89,75.0,Marlborough,,,Joe Czerwinski,,Giesen 2013 Ridge Block Single Vineyard Selection Pinot Noir (Marlborough),Pinot Noir,Giesen,2013
2491,US,"Citrusy bright, with a core of red and black cherry, this simply structured, light-bodied wine shows well-defined acidity and a touch of forest floor.",,89,40.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,WesMar 2013 Pinot Noir (Sonoma Coast),Pinot Noir,WesMar,2013
2492,US,"Light bodied, this vineyard-designate shows a bit of carbonic expression, bubbly and brightly high in acidity. The intriguing texture offers waves of rose petals, strawberry and clove.",Oehlman Vineyard,88,42.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,WesMar 2013 Oehlman Vineyard Pinot Noir (Russian River Valley),Pinot Noir,WesMar,2013
2493,US,"Coming from a slightly warmer part of the Central Coast, this bottling plays to the dried fruit and earthy side of the grape, with cranberry, hibiscus, turned loam and pencil shavings on the nose. Dense black-plum flavors show on the palate alongside crushed lava rocks, turned soil, juniper and dried pine needles.",J.D. Hurley R.E.D. Vineyard,88,20.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Martin Ranch 2013 J.D. Hurley R.E.D. Vineyard Pinot Noir (Central Coast),Pinot Noir,Martin Ranch,2013
2494,New Zealand,"The black cherry, plum and cola notes of this wine are carried across the palate by ample weight and supple tannins. It lacks a bit of complexity, but offers plenty of easy charm for drinking over the next few years.",,88,45.0,Central Otago,,,Joe Czerwinski,,Amisfield 2013 Pinot Noir (Central Otago),Pinot Noir,Amisfield,2013
2495,US,"This is a relatively thick and dense wine, grippy in tannin and oak at first, youthful and desiring of time and air. Beyond its strength, its shows the beginnings of delicacy and grace, commingling raspberry with clove and tea.",Soul Patch Estate Grown,91,55.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Davis Family 2014 Soul Patch Estate Grown Pinot Noir (Russian River Valley),Pinot Noir,Davis Family,2014
